IpAdress;Time;SourcePageId;ClickedLinkId;RequestedPageId;ClickedAttributeId;EntityIdClicked;ClickedOid;SessionId;SourcePageName;ClickedLinkName;ClickedEntityName;RequestedPageName;targetUnit;ClickedTypeOid;ClickedOidValue;LogLevel;host;javaclass;miuId;DisplayedPageId;trace;message;TimestampIngestion;oid;PageName;UnitId;DisplayedUnitName;DisplayedEntityId;DisplayedAttributeId;TableDB;DisplayedEntityName;DisplayedAttributeName;AttributeDatabaseColumn;DisplayedOid;tableNamewithDBvalue;DisplayedTypeOid;DisplayedOidValue
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att15;BOOK;Book;"# comments";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att16;BOOK;Book;"# rewiews";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att10;BOOK;Book;title;TITLE;23;BOOK;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att36;BOOK;Book;cover;COVER;23;BOOK;COVER;upload/ent1/1/0932102115.01._SS500_SCLZZZZZZZ_V1068097516_.jpg
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att40;BOOK;Book;discount;DISCOUNT;23;BOOK;DISCOUNT;2.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att11;BOOK;Book;list price;LIST_PRICE;23;BOOK;LIST_PRICE;9.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att17;BOOK;Book;authors list;AUTHORS_LIST;23;BOOK;AUTHORS_LIST;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LANGUAGE;English;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att9;BOOK;Book;description;DESCRIPTION;23;BOOK;DESCRIPTION;"First published in 1973, the Graphic Artists Guild Handbook has become the essential source for fair prices and practice. Assembled by the national organization for graphic artists, this 10th edition contains the latest information on business, pricing and ethical standards for nearly every discipline in the visual communications industry, from advertising to publishing to corporate markets. "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att14;BOOK;Book;rating;RATING;23;BOOK;RATING;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.PowerIndexUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[32]}";1489232172888;32;Book Details;pwu6;Authors;ent4;att24;AUTHOR;Author;name;NAME;32;AUTHOR;NAME;"Graphic Artists Guild "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att26;BOOK;Book;price;DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att15;BOOK;Book;"# comments";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att16;BOOK;Book;"# rewiews";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att10;BOOK;Book;title;TITLE;23;BOOK;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att36;BOOK;Book;cover;COVER;23;BOOK;COVER;upload/ent1/1/0932102115.01._SS500_SCLZZZZZZZ_V1068097516_.jpg
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att40;BOOK;Book;discount;DISCOUNT;23;BOOK;DISCOUNT;2.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att11;BOOK;Book;list price;LIST_PRICE;23;BOOK;LIST_PRICE;9.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att17;BOOK;Book;authors list;AUTHORS_LIST;23;BOOK;AUTHORS_LIST;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;RATING;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att9;BOOK;Book;description;DESCRIPTION;23;BOOK;DESCRIPTION;"First published in 1973, the Graphic Artists Guild Handbook has become the essential source for fair prices and practice. Assembled by the national organization for graphic artists, this 10th edition contains the latest information on business, pricing and ethical standards for nearly every discipline in the visual communications industry, from advertising to publishing to corporate markets. "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att14;BOOK;Book;rating;RATING;23;BOOK;RATING;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.PowerIndexUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[32]}";1489232172888;32;Book Details;pwu6;Authors;ent4;att24;AUTHOR;Author;name;NAME;32;AUTHOR;NAME;"Graphic Artists Guild "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att26;BOOK;Book;price;DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att15;BOOK;Book;"# comments";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att16;BOOK;Book;"# rewiews";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att10;BOOK;Book;title;TITLE;23;BOOK;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att36;BOOK;Book;cover;COVER;23;BOOK;COVER;upload/ent1/1/0932102115.01._SS500_SCLZZZZZZZ_V1068097516_.jpg
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att40;BOOK;Book;discount;DISCOUNT;23;BOOK;DISCOUNT;2.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att11;BOOK;Book;list price;LIST_PRICE;23;BOOK;LIST_PRICE;9.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att17;BOOK;Book;authors list;AUTHORS_LIST;23;BOOK;AUTHORS_LIST;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines ";DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att9;BOOK;Book;description;DESCRIPTION;23;BOOK;DESCRIPTION;"First published in 1973, the Graphic Artists Guild Handbook has become the essential source for fair prices and practice. Assembled by the national organization for graphic artists, this 10th edition contains the latest information on business, pricing and ethical standards for nearly every discipline in the visual communications industry, from advertising to publishing to corporate markets. "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att14;BOOK;Book;rating;RATING;23;BOOK;RATING;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.PowerIndexUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[32]}";1489232172888;32;Book Details;pwu6;Authors;ent4;att24;AUTHOR;Author;name;NAME;32;AUTHOR;NAME;"Graphic Artists Guild "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att26;BOOK;Book;price;DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att15;BOOK;Book;"# comments";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att16;BOOK;Book;"# rewiews";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att10;BOOK;Book;title;TITLE;23;BOOK;TITLE;"Graphic Artists Guild Handbook : Pricing & Ethical Guidelines "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att36;BOOK;Book;cover;COVER;23;BOOK;COVER;upload/ent1/1/0932102115.01._SS500_SCLZZZZZZZ_V1068097516_.jpg
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att40;BOOK;Book;discount;DISCOUNT;23;BOOK;DISCOUNT;2.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att11;BOOK;Book;list price;LIST_PRICE;23;BOOK;LIST_PRICE;9.7
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att17;BOOK;Book;authors list;AUTHORS_LIST;23;BOOK;AUTHORS_LIST;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;LIST_PRICE;9.7;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att9;BOOK;Book;description;DESCRIPTION;23;BOOK;DESCRIPTION;"First published in 1973, the Graphic Artists Guild Handbook has become the essential source for fair prices and practice. Assembled by the national organization for graphic artists, this 10th edition contains the latest information on business, pricing and ethical standards for nearly every discipline in the visual communications industry, from advertising to publishing to corporate markets. "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;AUTHORS_LIST;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att14;BOOK;Book;rating;RATING;23;BOOK;RATING;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;AUTHORS_LIST;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.PowerIndexUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[32]}";1489232172888;32;Book Details;pwu6;Authors;ent4;att24;AUTHOR;Author;name;NAME;32;AUTHOR;NAME;"Graphic Artists Guild "
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;AUTHORS_LIST;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att26;BOOK;Book;price;DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;AUTHORS_LIST;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att15;BOOK;Book;"# comments";DER_ATTR;23;BOOK;DER_ATTR;NULL
127.0.0.1;2016-12-14 11:21:49.0;page16;ln64;page21;att60;ent1;23;F09BB657E5CBE0A01B2CA66C9686CEB2;Related Categories;Details;Book;Book Details;dau3;AUTHORS_LIST;NULL;DEBUG;http-bio-8080-exec-5;com.webratio.units.content.rtx.db.DataUnitService:45;null;page21;127.0.0.1,F09BB657E5CBE0A01B2CA66C9686CEB2;" RESULT_COUNT:1 {oid=[23]}";1489232172888;23;Book Details;dau3;Details;ent1;att16;BOOK;Book;"# rewiews";DER_ATTR;23;BOOK;DER_ATTR;NULL
